date,open,high,low,close,volume,change,changePercent
2021-11-01,328.72,349.37,328.72,331.19,331.19,331.19,331.19
2021-11-02,334.59,349.1613,334.59,337.79,337.79,337.79,337.79
2021-11-03,341.73,342.06,337.44,337.44,337.44,337.44,337.44
2021-11-04,335.8918,346.4,335.8918,346.4,346.4,346.4,346.4
2021-11-05,344.04,362.3,344.04,349.02,349.02,349.02,349.02
2021-11-08,345.78,361.628,340.41,347.57,347.57,347.57,347.57
2021-11-09,355.0,355.0,335.16,339.36,339.36,339.36,339.36
2021-11-10,336.79,343.9,332.45,343.9,343.9,343.9,343.9
2021-11-11,335.89,343.32,328.0,343.32,343.32,343.32,343.32
2021-11-12,342.73,352.99,342.02,352.99,352.99,352.99,352.99
2021-11-15,358.19,367.07,358.19,361.08,361.08,361.08,361.08
2021-11-16,355.9,355.9,347.98,347.98,347.98,347.98,347.98
2021-11-17,355.24,355.24,342.16,342.16,342.16,342.16,342.16
2021-11-18,348.39,352.46,341.1,352.46,352.46,352.46,352.46
2021-11-19,346.8,361.0,346.8,361.0,361.0,361.0,361.0
2021-11-22,361.12,367.8,353.2,355.39,355.39,355.39,355.39
2021-11-23,349.28,350.5923,342.7,344.89,344.89,344.89,344.89
2021-11-24,349.0,349.0,334.67,343.79,343.79,343.79,343.79
2021-11-26,337.057,344.204,337.057,337.54,337.54,337.54,337.54
2021-11-29,338.07,347.56,336.847,347.56,347.56,347.56,347.56
2021-11-30,335.0,343.53,331.21,331.21,331.21,331.21,331.21
2021-12-01,343.13,343.13,313.4,313.4,313.4,313.4,313.4
2021-12-02,318.3,318.3,312.84,312.84,312.84,312.84,312.84
2021-12-03,327.35,327.35,309.7,309.7,309.7,309.7,309.7
2021-12-06,308.87,323.0,308.87,322.16,322.16,322.16,322.16
2021-12-07,327.46,342.78,326.8,326.8,326.8,326.8,326.8
2021-12-08,333.0,336.01,327.32,336.01,336.01,336.01,336.01
2021-12-09,342.44,344.4,338.0,344.4,344.4,344.4,344.4
2021-12-10,336.184,347.66,336.184,342.51,342.51,342.51,342.51
2021-12-13,345.2,350.05,335.63,349.27,349.27,349.27,349.27
2021-12-14,330.93,345.4,330.93,341.45,341.45,341.45,341.45
2021-12-15,338.5629,351.93,337.03,343.87,343.87,343.87,343.87
2021-12-16,343.93,350.6,335.07,350.6,350.6,350.6,350.6
2021-12-17,348.777,348.777,335.64,335.64,335.64,335.64,335.64
2021-12-20,342.762,342.762,325.91,339.91,339.91,339.91,339.91
2021-12-21,342.06,348.0,331.53,338.8,338.8,338.8,338.8
2021-12-22,350.2413,350.2413,335.96,342.11,342.11,342.11,342.11
2021-12-23,332.6,351.63,332.6,344.4,344.4,344.4,344.4
2021-12-27,344.068,363.69,343.2,359.58,359.58,359.58,359.58
2021-12-28,362.28,365.08,349.5,351.23,351.23,351.23,351.23
2021-12-29,349.92,364.3518,349.92,352.73,352.73,352.73,352.73
2021-12-30,350.0,360.81,346.63,346.63,346.63,346.63,346.63
2021-12-31,350.68,350.68,341.32,341.32,341.32,341.32,341.32
2022-01-03,345.93,350.42,345.93,350.42,350.42,350.42,350.42
2022-01-04,345.4,354.2239,345.4,350.95,350.95,350.95,350.95
2022-01-05,333.77,337.83,327.58,327.58,327.58,327.58,327.58
2022-01-06,324.53,352.698,324.53,343.47,343.47,343.47,343.47
2022-01-07,345.17,354.0,340.9964,346.01,346.01,346.01,346.01
2022-01-10,329.31,337.61,318.59,337.61,337.61,337.61,337.61
2022-01-11,332.04,342.02,332.04,336.19,336.19,336.19,336.19
2022-01-12,348.71,348.71,334.33,336.71,336.71,336.71,336.71
2022-01-13,349.82,349.82,326.8,326.8,326.8,326.8,326.8
2022-01-14,331.57,335.83,326.62,335.1,335.1,335.1,335.1
2022-01-18,327.71,335.18,320.29,325.39,325.39,325.39,325.39
2022-01-19,334.2287,336.2,319.93,334.02,334.02,334.02,334.02
2022-01-20,335.5,338.14,322.73,323.39,323.39,323.39,323.39
2022-01-21,329.23,329.23,311.69,311.69,311.69,311.69,311.69
2022-01-24,301.25,312.3,299.12,312.3,312.3,312.3,312.3
2022-01-25,304.38,319.33,304.38,313.19,313.19,313.19,313.19
2022-01-26,321.1,321.1,294.26,308.29,308.29,308.29,308.29
2022-01-27,308.945,313.723,299.98,300.53,300.53,300.53,300.53
2022-01-28,309.4664,311.96,301.2924,311.96,311.96,311.96,311.96
2022-01-31,307.17,318.61,307.17,318.61,318.61,318.61,318.61
2022-02-01,319.045,327.0453,315.53,325.0,325.0,325.0,325.0
2022-02-02,336.08,336.08,317.0978,332.0,332.0,332.0,332.0
2022-02-03,256.855,256.855,243.419,246.9,246.9,246.9,246.9
2022-02-04,237.7,248.2465,236.46,238.39,238.39,238.39,238.39
2022-02-07,244.0,245.5,224.16,226.27,226.27,226.27,226.27
2022-02-08,225.68,234.85,222.34,229.72,229.72,229.72,229.72
2022-02-09,225.9,242.68,225.09,242.0,242.0,242.0,242.0
2022-02-10,238.38,238.38,235.6,236.02,236.02,236.02,236.02
2022-02-11,239.58,239.58,222.46,222.46,222.46,222.46,222.46
2022-02-14,228.85,228.85,224.22,225.3,225.3,225.3,225.3
2022-02-15,226.42,226.42,222.0,222.0,222.0,222.0,222.0
2022-02-16,213.09,224.33,213.09,220.99,220.99,220.99,220.99
2022-02-17,224.48,228.1,214.12,214.12,214.12,214.12,214.12
2022-02-18,212.2,218.65,212.2,214.59,214.59,214.59,214.59
2022-02-22,207.36,209.56,203.28,203.28,203.28,203.28,203.28
2022-02-23,206.95,213.62,200.91,203.9,203.9,203.9,203.9
2022-02-24,196.23,213.02,190.8,211.7,211.7,211.7,211.7
2022-02-25,207.58,214.04,207.58,212.34,212.34,212.34,212.34
2022-02-28,215.907,221.9863,210.51,211.79,211.79,211.79,211.79
2022-03-01,219.44,219.44,202.58,206.86,206.86,206.86,206.86
2022-03-02,209.594,216.11,207.2,216.11,216.11,216.11,216.11
2022-03-03,218.193,218.193,208.35,209.41,209.41,209.41,209.41
2022-03-04,205.79,214.18,205.79,207.53,207.53,207.53,207.53
2022-03-07,207.74,207.74,194.27,195.98,195.98,195.98,195.98
2022-03-08,193.82,196.9,192.72,192.72,192.72,192.72,192.72
